id,web_name,full_name,team_short,team_name,position,price,price_change_this_gw,price_change_season,status,chance_playing_this_round,chance_playing_next_round,news,news_added,total_points,event_points,points_per_game,form,ep_next,ep_this,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,defensive_contribution_per_90,influence,creativity,threat,ict_index,selected_by_percent,transfers_in_event,transfers_out_event,value_season,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,dreamteam_count
364,Tsimikas,Kostas Tsimikas,LIV,Liverpool,DEF,5.0,0.0,0.0,a,,,,,0,0,0.0,0.0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,228,527,0.0,,,,0
365,Ramsay,Calvin Ramsay,LIV,Liverpool,DEF,4.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,513,1096,0.0,,,,0
366,Wirtz,Florian Wirtz,LIV,Liverpool,MID,7.5,0.0,0.0,a,,,,,2,2,2.0,2.0,2.6,2.6,62,1,0,0,0,2,0,0,0,0,0,0,0,16,0.26,0.04,0.30,0.51,0,4,1,5,7.26,9.8,17.9,29.0,5.7,12.2,15004,56529,0.3,3,2,4,0
367,Gakpo,Cody Gakpo,LIV,Liverpool,MID,7.0,0.0,0.0,a,,,,,12,12,12.0,12.0,2.5,2.5,90,1,1,0,0,2,0,0,0,0,0,0,3,33,0.30,0.15,0.45,1.58,4,5,3,12,12.0,44.0,34.0,37.0,11.5,4.8,85399,9920,1.7,2,,3,1
368,Szoboszlai,Dominik Szoboszlai,LIV,Liverpool,MID,7.0,0.0,0.0,a,,,,,8,8,8.0,8.0,2.5,2.5,90,1,1,0,0,2,0,0,0,0,0,0,1,29,0.85,0.27,1.12,1.58,2,4,1,7,7.0,50.4,47.1,21.0,11.9,42.6,115101,32184,1.1,1,1,1,0
369,Ngumoha,Rio Ngumoha,LIV,Liverpool,MID,6.0,0.0,0.0,a,,,,,2,2,2.0,2.0,2.2,2.2,62,1,0,0,0,2,0,0,0,0,0,0,0,9,0.04,0.02,0.06,0.51,0,2,1,3,4.35,2.4,6.0,5.0,1.3,1.1,3320,7467,0.3,,,,0
370,Chiesa,Federico Chiesa,LIV,Liverpool,MID,5.5,0.0,0.0,a,,,,,0,0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,434,1545,0.0,,,,0
371,Gravenberch,Ryan Gravenberch,LIV,Liverpool,MID,6.0,0.0,0.0,a,,,,,5,5,5.0,5.0,2.2,2.2,77,1,0,1,0,2,0,0,0,0,0,0,0,26,0.06,0.05,0.11,1.10,2,8,1,11,12.86,24.4,16.0,4.0,4.4,2.0,7348,7605,0.8,,,,0
372,Mac Allister,Alexis Mac Allister,LIV,Liverpool,MID,5.5,0.0,0.0,a,,,,,1,1,1.0,1.0,2.0,2.0,27,0,0,0,0,0,0,0,0,0,0,0,0,9,0.00,0.01,0.01,1.07,0,1,2,3,10.0,5.8,1.4,0.0,0.7,1.7,3589,10895,0.2,,,5,0
373,C.Jones,Curtis Jones,LIV,Liverpool,MID,5.5,0.0,0.0,d,75,75,Hip injury - 75% chance of playing,2026-08-16T18:30:07.426408Z,0,0,0.0,0.0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23,681,0.0,,,,0
374,Endo,Endo Wataru,LIV,Liverpool,MID,5.0,0.0,0.0,a,100,100,,2026-07-23T12:01:23.612529Z,0,0,0.0,0.0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,333,570,0.0,,,,0
375,Nyoni,Trey Nyoni,LIV,Liverpool,MID,5.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,96,366,0.0,,,,0
376,Bajcetic,Stefan Bajčetić Maquieira,LIV,Liverpool,MID,5.0,0.0,0.0,i,0,0,Hamstring injury - Unknown return date,2026-07-23T12:01:23.628373Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,17,0.0,,,,0
377,Munoz,Victor Munoz,LIV,Liverpool,MID,6.5,0.0,0.0,a,,,,,4,4,4.0,4.0,2.3,2.3,27,0,0,1,0,0,0,0,0,0,0,0,0,15,0.10,0.04,0.14,1.07,0,0,0,0,0.0,4.0,8.9,14.0,2.7,0.6,3190,2944,0.6,,,,0
378,McConnell,James McConnell,LIV,Liverpool,MID,4.5,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,590,1618,0.0,,,,0
379,Isak,Alexander Isak,LIV,Liverpool,FWD,9.0,0.0,0.0,a,,,,,2,2,2.0,2.0,2.7,2.7,90,1,0,0,0,2,0,0,0,0,0,0,0,6,1.09,0.01,1.10,1.58,1,0,0,1,1.0,11.4,14.6,66.0,9.2,16.8,33434,45820,0.2,,,2,0
380,Ekitiké,Hugo Ekitiké,LIV,Liverpool,FWD,7.5,0.0,0.0,i,0,0,Achilles injury - Unknown return date,2026-07-23T12:01:23.643771Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,455,2395,0.0,,,,0
381,Koumas,Lewis Koumas,LIV,Liverpool,MID,5.0,0.0,0.0,a,,,,,1,1,1.0,1.0,1.5,1.5,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0.03,0.00,0.03,0.48,0,1,0,1,7.5,1.2,0.5,7.0,0.9,0.0,83,102,0.2,,,,0
382,Danns,Jayden Danns,LIV,Liverpool,FWD,4.5,0.0,0.0,i,0,0,Unspecified injury - Unknown return date,2026-07-23T12:01:23.659279Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,160,335,0.0,,,,0
383,Elliott,Harvey Elliott,LIV,Liverpool,MID,5.5,0.0,0.0,a,,,,,0,0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,216,648,0.0,,,,0
579,Araujo,Ronald Araujo,LIV,Liverpool,DEF,5.5,0.0,0.0,a,,,,,1,1,1.0,1.0,2.5,2.5,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,0.03,0.03,0.54,3,1,1,4,18.0,13.2,1.2,0.0,1.4,2.7,17135,17861,0.2,,,,0
238,Grealish,Jack Grealish,MCI,Man City,MID,6.5,0.0,0.0,a,100,100,,2026-07-29T10:00:10.492904Z,1,1,1.0,1.0,2.3,2.3,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0,0,1,1,11.25,1.0,0.6,0.0,0.2,0.2,665,1086,0.2,,,,0
384,Donnarumma,Gianluigi Donnarumma,MCI,Man City,GKP,5.5,0.0,0.0,a,,,,,3,3,3.0,3.0,3.3,3.3,90,1,0,0,0,1,0,0,0,0,0,3,0,12,0.00,0.00,0.00,0.65,1,4,0,0,0.0,26.8,0.0,0.0,2.7,8.3,16762,23176,0.5,,,,0
386,Bettinelli,Marcus Bettinelli,MCI,Man City,GKP,4.5,0.0,0.0,a,,,,,0,0,0.0,0.0,1.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,79,138,0.0,,,,0
387,O'Reilly,Nico O'Reilly,MCI,Man City,DEF,6.5,0.0,0.0,a,,,,,2,2,2.0,2.0,3.1,3.1,62,1,0,0,0,1,0,0,0,0,0,0,0,5,0.07,0.41,0.48,0.55,1,5,1,2,2.9,8.8,30.4,11.0,5.0,21.2,36741,53156,0.3,,,,0
388,Guéhi,Marc Guéhi,MCI,Man City,DEF,6.0,0.0,0.0,a,,,,,10,10,10.0,10.0,2.8,2.8,90,1,1,0,0,1,0,0,0,0,0,0,2,31,0.89,0.32,1.21,0.65,1,4,3,4,4.0,43.6,17.5,28.0,8.9,18.4,95320,19457,1.7,,,,0
389,Matheus N.,Matheus Nunes,MCI,Man City,DEF,6.0,0.0,0.0,a,100,100,,2026-08-16T18:30:07.457097Z,1,1,1.0,1.0,2.8,2.8,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,0.04,0.04,0.10,1,2,0,1,2.73,3.8,1.5,4.0,0.9,1.6,2270,5940,0.2,,,5,0
390,Rúben,Rúben dos Santos Gato Alves Dias,MCI,Man City,DEF,5.5,0.0,0.0,a,,,,,2,2,2.0,2.0,2.5,2.5,90,1,0,0,0,1,0,0,0,0,0,0,0,11,0.00,0.14,0.14,0.65,6,8,0,6,6.0,24.4,17.9,2.0,4.4,1.8,6173,6469,0.4,,,,0
391,Gvardiol,Joško Gvardiol,MCI,Man City,DEF,5.5,0.0,0.0,a,,,,,9,9,9.0,9.0,2.5,2.5,90,1,1,0,0,1,0,0,0,0,0,0,1,28,0.19,0.05,0.24,0.65,5,5,2,7,7.0,47.6,13.3,17.0,7.8,12.4,110352,15155,1.6,,,,0
392,Aït-Nouri,Rayan Aït-Nouri,MCI,Man City,DEF,5.5,0.0,0.0,a,,,,,0,0,0.0,0.0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,1860,8467,0.0,,,,0
393,Khusanov,Abdukodir Khusanov,MCI,Man City,DEF,5.5,0.0,0.0,a,,,,,2,2,2.0,2.0,2.5,2.5,90,1,0,0,0,1,0,0,0,0,0,0,0,14,0.00,0.02,0.02,0.65,2,6,2,4,4.0,17.0,3.4,0.0,2.0,1.8,3749,7260,0.4,,,,0
394,Alleyne,Max Alleyne,MCI,Man City,DEF,5.0,0.0,0.0,u,0,0,Has joined Burnley on loan for the rest of the season,2026-08-18T14:11:56.324656Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,234,0.0,,,,0
395,Lewis,Rico Lewis,MCI,Man City,DEF,4.5,0.0,0.0,a,,,,,1,1,1.0,1.0,1.7,1.7,56,1,0,0,0,1,0,0,0,0,0,0,0,-1,0.17,0.02,0.19,0.55,2,0,0,2,3.21,3.8,3.8,39.0,4.7,0.2,2062,1327,0.2,,,,0
396,Vitor Reis,Vitor de Oliveira Nunes dos Reis,MCI,Man City,DEF,4.5,0.0,0.0,a,,,,,0,0,0.0,0.0,1.7,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,59,122,0.0,,,,0
397,Semenyo,Antoine Semenyo,MCI,Man City,MID,8.5,0.0,0.0,a,,,,,2,2,2.0,2.0,2.9,2.9,90,1,0,0,0,1,0,0,0,0,0,0,0,16,0.06,0.02,0.08,0.65,0,4,1,5,5.0,5.8,8.9,31.0,4.6,25.3,25185,77978,0.2,,,3,0
398,Foden,Phil Foden,MCI,Man City,MID,7.0,0.0,0.0,a,,,,,1,1,1.0,1.0,2.5,2.5,81,1,0,0,0,1,0,0,0,1,0,0,0,15,0.12,0.40,0.52,0.65,0,3,3,6,6.67,10.4,49.6,15.0,7.5,4.3,10111,20662,0.1,3,3,,0
399,Cherki,Rayan Cherki,MCI,Man City,MID,7.5,0.0,0.0,a,,,,,8,8,8.0,8.0,2.6,2.6,27,0,0,2,0,0,0,0,0,0,0,0,1,28,0.00,0.50,0.50,0.10,0,0,0,0,0.0,39.2,48.8,4.0,9.2,9.5,101675,19738,1.1,1,1,,0
400,Doku,Jérémy Doku,MCI,Man City,MID,7.5,0.0,0.0,i,0,0,Calf injury - Expected back 5 Sep,2026-08-18T17:00:08.385597Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,1.6,329,41039,0.0,,,4,0
401,Marmoush,Omar Marmoush,MCI,Man City,FWD,7.0,0.0,0.0,a,,,,,0,0,0.0,0.0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,9812,9610,0.0,,2,2,0
402,Rodrigo,Rodrigo 'Rodri' Hernandez Cascante,MCI,Man City,MID,6.5,0.0,0.0,u,0,0,Has joined Barcelona permanently,2026-07-23T12:01:23.675537Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,607,0.0,,,,0
403,Savinho,Sávio Moreira de Oliveira,MCI,Man City,MID,6.5,0.0,0.0,a,,,,,0,0,0.0,0.0,2.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,2082,2522,0.0,,,,0
404,Reijnders,Tijjani Reijnders,MCI,Man City,MID,6.0,0.0,0.0,u,0,0,Has joined Al Qadsiah permanently,2026-08-20T14:02:58.154273Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0,3955,0.0,,,,0
405,N.Gonzalez,Nico González Iglesias,MCI,Man City,MID,5.5,0.0,0.0,a,,,,,0,0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,425,854,0.0,,,,0
406,Kovačić,Mateo Kovačić,MCI,Man City,MID,5.5,0.0,0.0,a,,,,,1,1,1.0,1.0,2.0,2.0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,0.01,0.01,0.10,0,2,0,2,6.67,2.2,2.1,0.0,0.4,0.1,463,643,0.2,,,,0
407,Echeverri,Claudio Echeverri,MCI,Man City,MID,5.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,149,0.0,,,,0
408,Phillips,Kalvin Phillips,MCI,Man City,MID,5.0,0.0,0.0,u,0,0,Has joined Sheffield United on loan for the rest of the season,2026-08-18T14:11:56.348781Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,203,0.0,,,,0
409,Mukasa,Divine Mukasa,MCI,Man City,MID,4.5,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,628,1377,0.0,,,,0
410,Monga,Jeremy Monga,MCI,Man City,MID,5.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,53,160,0.0,,,,0
411,Haaland,Erling Haaland,MCI,Man City,FWD,15.5,0.0,0.0,a,,,,,2,2,2.0,2.0,4.0,4.0,90,1,0,0,0,1,0,0,0,0,0,0,0,6,0.74,0.02,0.76,0.65,0,3,0,3,3.0,3.8,5.2,50.0,5.9,68.6,35382,45339,0.1,,,1,0
481,Anderson,Elliot Anderson,MCI,Man City,MID,6.5,0.0,0.0,d,,75,Knock - 75% chance of playing,2026-08-23T17:00:07.952697Z,2,2,2.0,2.0,1.7,2.3,62,1,0,0,0,1,0,0,0,0,0,0,0,14,0.00,0.25,0.25,0.55,1,3,2,6,8.71,7.2,20.8,0.0,2.8,6.9,5347,84325,0.3,2,,,0
587,Rulli,Gerónimo Rulli,MCI,Man City,GKP,5.0,0.0,0.0,a,,,,,0,0,0.0,0.0,2.6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,117,0.0,,,,0
43,Tielemans,Youri Tielemans,MUN,Man Utd,MID,6.0,0.0,0.0,a,100,100,,2026-07-23T12:01:23.321726Z,2,2,2.0,2.0,2.2,2.2,66,1,0,0,0,2,0,0,0,0,0,0,0,13,0.04,0.11,0.15,0.94,0,5,0,5,6.82,5.0,11.3,4.0,2.0,2.5,7158,18889,0.3,,,3,0
162,Andrey Santos,Andrey Nascimento dos Santos,MUN,Man Utd,MID,5.0,0.0,0.0,a,,,,,2,2,2.0,2.0,1.5,1.5,66,1,0,0,0,2,0,0,0,0,0,0,0,17,0.00,0.23,0.23,0.94,3,5,1,9,12.27,11.4,4.2,2.0,1.8,1.0,4457,8285,0.4,,,,0
325,Darlow,Karl Darlow,MUN,Man Utd,GKP,4.5,0.0,0.0,a,75,100,,2026-07-23T12:01:23.549136Z,0,0,0.0,0.0,1.9,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,129,137,0.0,,,,0
412,Lammens,Senne Lammens,MUN,Man Utd,GKP,5.0,0.0,0.0,a,,,,,1,1,1.0,1.0,2.6,2.6,90,1,0,0,0,2,0,0,0,0,0,2,0,7,0.00,0.00,0.00,1.01,2,8,0,0,0.0,20.2,0.0,0.0,2.0,16.0,15629,48303,0.2,,,,0
413,Bayindir,Altay Bayındır,MUN,Man Utd,GKP,4.5,0.0,0.0,u,0,0,Has joined Celta Vigo on loan for the rest of the season,2026-08-10T14:02:28.608415Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,406,0.0,,,,0
414,Heaton,Tom Heaton,MUN,Man Utd,GKP,4.0,0.0,0.0,i,0,0,Hamstring injury - Unknown return date,2026-08-15T16:00:07.854151Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,95,602,0.0,,,,0
415,Dorgu,Patrick Dorgu,MUN,Man Utd,MID,6.0,0.0,0.0,a,,,,,0,0,0.0,0.0,2.2,2.2,45,1,0,0,0,2,0,0,0,1,0,0,0,-11,0.47,0.03,0.50,0.92,1,0,0,1,2.0,0.0,1.2,16.0,0.7,1.2,2841,15262,0.0,,,,0
416,De Ligt,Matthijs de Ligt,MUN,Man Utd,DEF,5.0,0.0,0.0,i,0,0,Back injury - Unknown return date,2026-07-23T12:01:23.690880Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,77,328,0.0,,,,0
417,Dalot,Diogo Dalot Teixeira,MUN,Man Utd,DEF,5.0,0.0,0.0,a,,,,,1,1,1.0,1.0,2.2,2.2,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,0.00,0.00,0.00,1,1,2,3,27.0,7.6,11.3,0.0,1.9,2.6,5108,16704,0.2,,,,0
418,Maguire,Harry Maguire,MUN,Man Utd,DEF,5.0,0.0,0.0,a,,,,,1,1,1.0,1.0,2.2,2.2,90,1,0,0,0,2,0,0,0,0,0,0,0,15,0.04,0.40,0.44,1.01,4,5,0,4,4.0,25.4,28.6,19.0,7.3,17.6,27417,53729,0.2,,,,0
419,Martinez,Lisandro Martínez,MUN,Man Utd,DEF,5.0,0.0,0.0,a,100,100,,2026-07-24T20:00:10.337107Z,0,0,0.0,0.0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,1.4,4772,10336,0.0,,,,0
420,Yoro,Leny Yoro,MUN,Man Utd,DEF,5.0,0.0,0.0,a,,,,,0,0,0.0,0.0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7,1151,5853,0.0,,,,0
421,Heaven,Ayden Heaven,MUN,Man Utd,DEF,4.5,0.0,0.0,a,,,,,1,1,1.0,1.0,1.7,1.7,90,1,0,0,0,2,0,0,0,0,0,0,0,5,0.12,0.04,0.16,1.01,1,4,1,2,2.0,6.8,2.6,11.0,2.0,0.4,1798,2171,0.2,,,,0
422,Mazraoui,Noussair Mazraoui,MUN,Man Utd,DEF,4.5,0.0,0.0,a,,,,,1,1,1.0,1.0,1.7,1.7,79,1,0,0,0,2,0,0,0,0,0,0,0,8,0.22,0.05,0.27,1.01,4,3,1,5,5.7,17.4,29.4,9.0,5.6,0.7,3172,3315,0.2,,,,0
423,Shaw,Luke Shaw,MUN,Man Utd,DEF,4.5,0.0,0.0,a,,,,,1,1,1.0,1.0,1.7,1.7,90,1,0,0,0,2,0,0,0,0,0,0,0,13,0.00,0.26,0.26,1.01,3,3,1,4,4.0,25.2,59.2,6.0,9.0,20.4,22202,63782,0.2,3,,,0
424,Amass,Harry Amass,MUN,Man Utd,DEF,4.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,576,1133,0.0,,,,0
425,Fredricson,Tyler Fredricson,MUN,Man Utd,DEF,4.0,0.0,0.0,u,0,0,Has joined Lausanne-Sport permanently,2026-08-18T14:12:31.904433Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,465,0.0,,,,0
426,B.Fernandes,Bruno Borges Fernandes,MUN,Man Utd,MID,12.0,0.0,0.0,a,,,,,2,2,2.0,2.0,4.0,4.0,90,1,0,0,0,2,0,0,0,0,0,0,0,18,0.08,0.26,0.34,1.01,1,5,0,6,6.0,20.2,55.4,17.0,9.3,49.9,21099,110160,0.2,1,1,1,0
427,Mbeumo,Bryan Mbeumo,MUN,Man Utd,MID,8.0,0.0,0.0,a,,,,,2,2,2.0,2.0,2.8,2.8,90,1,0,0,0,2,0,0,0,0,0,0,0,12,0.50,0.23,0.73,1.01,0,4,0,4,4.0,9.6,28.1,49.0,8.7,37.1,35220,104180,0.2,2,2,2,0
428,Cunha,Matheus Santos Carneiro da Cunha,MUN,Man Utd,MID,8.0,0.0,0.0,a,,,,,2,2,2.0,2.0,2.8,2.8,79,1,0,0,0,2,0,0,0,0,0,0,0,14,0.24,0.21,0.45,1.01,0,3,0,3,3.42,5.4,28.2,35.0,6.9,9.8,13381,46866,0.2,,,,0
429,Rashford,Marcus Rashford,MUN,Man Utd,MID,7.0,0.0,0.0,a,,,,,1,1,1.0,1.0,2.5,2.5,45,0,0,0,0,0,0,0,0,0,0,0,0,9,0.00,0.10,0.10,0.09,0,1,0,1,2.0,11.6,48.6,4.0,6.4,1.7,8377,11720,0.1,,,,0
430,Mount,Mason Mount,MUN,Man Utd,MID,5.5,0.0,0.0,d,50,75,Foot injury - 75% chance of playing,2026-08-15T16:00:07.879135Z,0,0,0.0,0.0,1.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23,440,0.0,,3,,0
431,Amad,Amad Diallo,MUN,Man Utd,MID,6.0,0.0,0.0,d,,75,Unspecified injury - 75% chance of playing,2026-08-22T11:00:08.617283Z,0,0,0.0,0.0,1.6,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,1.3,1376,29730,0.0,4,,,0
432,Mainoo,Kobbie Mainoo,MUN,Man Utd,MID,5.5,0.0,0.0,a,,,,,1,1,1.0,1.0,2.0,2.0,23,0,0,0,0,0,0,0,0,0,0,0,0,7,0.07,0.01,0.08,0.07,0,1,0,1,3.91,2.8,2.5,2.0,0.7,1.0,1873,7774,0.2,,,,0
433,Ugarte,Manuel Ugarte Ribeiro,MUN,Man Utd,MID,5.0,0.0,0.0,i,0,0,Knee injury - Unknown return date,2026-07-23T12:01:23.706702Z,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12,58,0.0,,,,0
434,J.Fletcher,Jack Fletcher,MUN,Man Utd,MID,5.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,28,86,0.0,,,,0
435,Lacey,Shea Lacey,MUN,Man Utd,MID,5.0,0.0,0.0,a,,,,,1,1,1.0,1.0,1.5,1.5,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00,0.00,0.00,0.00,0,1,0,1,9.0,0.2,0.6,0.0,0.1,0.0,186,342,0.2,,,,0
436,Collyer,Toby Collyer,MUN,Man Utd,MID,5.0,0.0,0.0,a,,,,,0,0,0.0,0.0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,34,130,0.0,,,,0
437,Bendito Mantato,Bendito Mantato,MUN,Man Utd,MID,4.5,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,642,1364,0.0,,,,0
438,Fletcher,Tyler Fletcher,MUN,Man Utd,MID,4.5,0.0,0.0,a,,,,,0,0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,896,2261,0.0,,,,0
